State,Source,coef,intercept
MO,Biomass,5497.715151514858,-10982235.921211531
MO,Coal,10549.363636363705,-20370180.109091051
MO,Ethenol,1936.9333333332295,-3872876.2666664589
MO,Geothermal,23.587878787877528,-47127.703030300516
MO,Hydropower,843.62424242417342,-1679431.393939256
MO,Natural Gas,-953.96969696980284,2188888.7575759697
MO,Nuclear Energy,1024.6909090908164,-1958493.9272725421
MO,Petroleum,-857.84242424184595,2445012.7393927802
MO,Solar,-8.5272727272725319,17154.818181817795
MO,Total Consumption,20460.381818181668,-39056700.454545155
MO,Wood and Waste,2053.9757575756494,-4094859.8060603896
MO,Wind,350.83030303027681,-702551.64242419007
MS,Biomass,-596.30909090917464,1253172.8727274409
MS,Coal,-131.9939393936188,438010.15151450894
MS,Ethenol,516.87878787875002,-1035040.4303029545
MS,Geothermal,55.678787878785378,-111113.6303030253
MS,Hydropower,0.0,0.0
MS,Natural Gas,5700.1272727267951,-11094876.618180864
MS,Nuclear Energy,-345.9999999999801,800141.39999996021
MS,Petroleum,-4066.406060605545,8606579.2484838162
MS,Solar,1.0484848484847813,-2088.9878787877442
MS,Total Consumption,-152.53939393914996,1488202.9151510256
MS,Wood and Waste,-1285.5636363636715,2633418.9090909804
MS,Wind,0.0,0.0
MT,Biomass,841.93939393932953,-1671861.3151513867
MT,Coal,1799.7151515151429,-3419083.3212121045
MT,Ethenol,307.1939393939204,-614844.15151511366
MT,Geothermal,-1.0484848484848002,2380.387878787782
MT,Hydropower,1111.1939393937907,-2135303.1515148538
MT,Natural Gas,1089.4181818181164,-2111612.7454544147
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,4606.9878787876314,-9056538.5030298084
MT,Solar,1.9575757575756305,-3917.0606060603523
MT,Total Consumption,9115.0121212114573,-17858324.696968365
MT,Wood and Waste,538.81212121207545,-1065178.6969696051
MT,Wind,912.09090909085796,-1825978.1272726252
NC,Biomass,1971.9393939392219,-3846726.9151511705
NC,Coal,-2212.4787878786778,5210795.0303028105
NC,Ethenol,2220.6545454543912,-4441930.0363633269
NC,Geothermal,64.999999999996533,-129868.99999999306
NC,Hydropower,318.46666666678527,-596006.13333357102
NC,Natural Gas,2222.3636363633814,-4217365.3090903983
NC,Nuclear Energy,1962.4727272726775,-3517978.3818180822
NC,Petroleum,-2321.3818181815873,5562866.6545449924
NC,Solar,32.290909090906716,-64539.727272722514
NC,Total Consumption,4010.6060606058663,-5445538.4484844608
NC,Wood and Waste,-248.72121212123187,595215.36969700933
NC,Wind,0.0,0.0
ND,Biomass,1341.2666666665841,-2680222.133333168
ND,Coal,151.23636363630141,116962.5090910336
ND,Ethenol,270.58181818180344,-540892.45454542513
ND,Geothermal,62.11515151514844,-124053.92121211509
ND,Hydropower,-611.41818181817735,1240858.3454545368
ND,Natural Gas,-204.10909090907097,469823.07272723276
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,1472.799999999989,-2819302.5999999782
ND,Solar,0.44848484848482167,-896.78787878782532
ND,Total Consumption,4904.9757575754311,-9184067.2060599513
ND,Wood and Waste,-123.72727272726225,250607.21818179716
ND,Wind,2545.7818181816456,-5096950.4545451086
NE,Biomass,5526.0909090905807,-11030627.92727207
NE,Coal,2665.4909090908495,-5117005.327272607
NE,Ethenol,163.55151515150007,-324921.01212118194
NE,Geothermal,77.569696969693368,-154865.55757575037
NE,Hydropower,-1208.3212121211668,2430661.3696968788
NE,Natural Gas,5352.8303030298966,-10594542.042423431
NE,Nuclear Energy,1220.2060606059954,-2348270.8484847182
NE,Petroleum,158.19393939398401,-89417.751515241078
NE,Solar,2.4242424242422742,-4839.5939393936387
NE,Total Consumption,14382.50303030226,-28075883.824240886
NE,Wood and Waste,26.278787878799406,-45130.230303053417
NE,Wind,398.1878787878598,-796924.90303026477
NH,Biomass,1146.8666666665508,-2275864.1333331009
NH,Coal,-390.1454545454302,823650.76363631489
NH,Ethenol,570.43636363633175,-1141854.8909090268
NH,Geothermal,2.0363636363635287,-4069.6909090906934
NH,Hydropower,436.084848484806,-860010.67878779373
NH,Natural Gas,5409.6606060604327,-10790015.684848135
NH,Nuclear Energy,1278.727272727305,-2465923.6181818838
NH,Petroleum,-1585.6606060603717,3355734.2848480148
NH,Solar,6.6848484848480494,-13349.278787877918
NH,Total Consumption,7488.727272727112,-14581022.218181498
NH,Wood and Waste,576.43636363627979,-1134021.2909089229
NH,Wind,37.599999999997294,-75297.999999994572
NJ,Biomass,2994.0242424239968,-5963655.3939389028
NJ,Coal,-3170.9575757573639,6462365.6606056374
NJ,Ethenol,4339.8666666664367,-8686259.7333328743
NJ,Geothermal,31.024242424240743,-61983.593939390579
NJ,Hydropower,13.557575757576354,-26910.460606061803
NJ,Natural Gas,1992.8727272724589,-3372546.981817645
NJ,Nuclear Energy,5334.9272727270372,-10370930.818181349
NJ,Petroleum,-180.51515151524106,1553327.9212123007
NJ,Solar,339.31515151513338,-678449.12121208478
NJ,Total Consumption,10377.175757574803,-18480297.006058693
NJ,Wood and Waste,-1345.8181818181984,2722555.9454545793
NJ,Wind,28.878787878786358,-57810.430303027257
NM,Biomass,1421.8363636362612,-2840505.0909088855
NM,Coal,100.02424242428155,101752.60606052751
NM,Ethenol,223.36363636360917,-446240.70909085468
NM,Geothermal,-34.393939393937039,69556.551515146799
NM,Hydropower,52.321212121205214,-102627.16969695584
NM,Natural Gas,-562.78181818196038,1367733.0545457397
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,2862.6424242424164,-5485020.1393939257
NM,Solar,-24.381818181817692,49163.254545453558
NM,Total Consumption,7259.6909090904901,-13728598.527271887
NM,Wood and Waste,1083.8060606059894,-2165528.8484847057
NM,Wind,2137.2545454544374,-4276882.0363634201
NV,Biomass,320.00606060603434,-634306.04848479584
NV,Coal,-14786.38181818118,29785922.25454418
NV,Ethenol,465.50303030300336,-929057.4242423703
NV,Geothermal,260.10303030300003,-507182.0242423637
NV,Hydropower,-458.17575757575855,939042.0060606082
NV,Natural Gas,12643.75757575687,-25115995.860604655
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,3704.7030303030106,-7165501.824242386
NV,Solar,306.76969696967615,-613632.55757571582
NV,Total Consumption,2310.7757575755659,-3945935.8060602224
NV,Wood and Waste,-145.50909090908999,294775.67272727092
NV,Wind,0.0,0.0
NY,Biomass,-1149.4484848487955,2431360.5878794109
NY,Coal,-14180.18181818115,28687943.854544122
NY,Ethenol,4688.0787878785359,-9381261.4303025268
NY,Geothermal,71.109090909087541,-141956.07272726597
NY,Hydropower,2305.3090909089151,-4366499.872726921
NY,Natural Gas,-6909.1636363641164,15027849.909091873
NY,Nuclear Energy,9523.7030303030679,-18665548.424242504
NY,Petroleum,-17665.963636361772,37044716.909087181
NY,Solar,164.09696969695992,-327926.57575755619
NY,Total Consumption,-27302.787878786505,58743822.503027558
NY,Wood and Waste,-6199.1575757576038,12536729.66060612
NY,Wind,2048.8303030301772,-4101586.0424239901
OH,Biomass,3657.1696969692116,-7256820.9575747838
OH,Coal,-2881.4121212119185,7188218.8969692905
OH,Ethenol,2238.2484848483068,-4464090.7878784314
OH,Geothermal,222.76363636362481,-444971.90909088601
OH,Hydropower,-126.56363636362676,259008.50909088986
OH,Natural Gas,-11931.709090908937,24760614.472726971
OH,Nuclear Energy,3134.957575757116,-6129789.4606051389
OH,Petroleum,-4547.4060606053772,10401783.448483478
OH,Solar,22.981818181816937,-45885.65454545206
OH,Total Consumption,-10352.187878788058,24599371.303030666
OH,Wood and Waste,-162.89696969715095,374688.97575793916
OH,Wind,21.6787878787867,-43384.230303027929
OK,Biomass,949.20606060601904,-1875840.8484847655
OK,Coal,-333.15151515149353,1051245.8121211687
OK,Ethenol,1515.6606060605034,-3034196.6848482802
OK,Geothermal,1.8545454545453701,-3707.2363636361947
OK,Hydropower,1255.3333333331848,-2491243.8666663691
OK,Natural Gas,22642.381818180496,-44786620.454542808
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,804.98787878822498,-1062055.1030309971
OK,Solar,-3.9030303030302531,7861.6242424241445
OK,Total Consumption,29557.406060604699,-57624034.448482126
OK,Wood and Waste,-566.43030303024125,1158307.2424241188
OK,Wind,3291.4666666664862,-6587784.9333329732
OR,Biomass,1425.0484848483939,-2804928.1878786059
OR,Coal,-484.25454545451538,1009058.0363635761
OR,Ethenol,1035.3393939393295,-2070826.315151386
OR,Geothermal,28.278787878787103,-55743.83030302875
OR,Hydropower,-2023.4545454546808,4393542.0363639081
OR,Natural Gas,4851.4909090905394,-9486255.5272719879
OR,Nuclear Energy,0.0,0.0
OR,Petroleum,554.51515151505907,-740133.32121193607
OR,Solar,115.82424242423541,-231178.19393937988
OR,Total Consumption,8715.3999999990519,-16369467.999998102
OR,Wood and Waste,14.127272727275544,17934.38181817616
OR,Wind,3198.484848484652,-6400937.0787874842
PA,Biomass,3899.8181818178264,-7728144.3454538323
PA,Coal,-12448.096969696302,26394310.575756237
PA,Ethenol,3750.4181818179395,-7506977.1454540594
PA,Geothermal,137.73939393938693,-275097.71515150112
PA,Hydropower,325.04848484850902,-626327.98787883634
PA,Natural Gas,12549.76363636257,-24421959.509088773
PA,Nuclear Energy,5005.2181818179079,-9238862.5454539955
PA,Petroleum,-7466.9999999991724,16392184.599998338
PA,Solar,52.842424242420549,-105360.33939393202
PA,Total Consumption,6988.1515151509475,-9404675.2121200804
PA,Wood and Waste,149.40606060594763,-221179.24848462211
PA,Wind,1032.9939393938796,-2067261.5515150318
RI,Biomass,343.29696969694845,-683451.77575753338
RI,Coal,-7.0242424242417743,14131.993939392634
RI,Ethenol,510.43030303027632,-1021624.442424189
RI,Geothermal,1.2606060606059888,-2518.0848484847052
RI,Hydropower,0.72121212121210665,-1395.7696969696681
RI,Natural Gas,-114.12121212127667,315976.56969709904
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,-1010.0121212120438,2121045.8969695419
RI,Solar,2.6545454545452314,-5287.036363635917
RI,Total Consumption,-439.92727272730036,1075050.0181818735
RI,Wood and Waste,-167.13333333332787,338172.66666665574
RI,Wind,0.0,0.0
SC,Biomass,3549.7696969694071,-7038190.5575751783
SC,Coal,-558.2848484848281,1542024.6787878384
SC,Ethenol,1767.3939393938106,-3538825.5515148938
SC,Geothermal,43.593939393937077,-87100.551515146901
SC,Hydropower,38.727272727342495,-57571.618181958052
SC,Natural Gas,3322.4484848482334,-6485821.1878782846
SC,Nuclear Energy,1906.5151515149919,-3281930.5212118016
SC,Petroleum,7361.0303030301839,-14236123.242424006
SC,Solar,2.5757575757573994,-5133.4060606057074
SC,Total Consumption,19216.175757574765,-36688097.606058612
SC,Wood and Waste,1782.4060606059013,-3499425.6484845299
SC,Wind,0.0,0.0
SD,Biomass,6096.0303030299847,-12193524.642423607
SD,Coal,-1075.5878787878642,2197202.5030302741
SD,Ethenol,173.86666666665485,-346133.13333330973
SD,Geothermal,120.92121212120514,-241544.56969695573
SD,Hydropower,-1748.733333333352,3543677.0666667046
SD,Natural Gas,3074.5333333331346,-6115704.4666662682
SD,Nuclear Energy,0.0,0.0
SD,Petroleum,317.75757575753897,-519472.46060598694
SD,Solar,0.59393939393937112,-1187.3515151514696
SD,Total Consumption,7309.6242424236452,-14375817.793938197
SD,Wood and Waste,3.9999999999988725,-6305.5999999977412
SD,Wind,346.24242424240651,-692825.13939390401
TN,Biomass,3549.0303030301311,-7039942.2424238995
TN,Coal,-12665.169696969122,26032023.357574608
TN,Ethenol,3152.2242424240471,-6309764.3939390033
TN,Geothermal,14.375757575756815,-28723.006060604541
TN,Hydropower,-665.85454545428092,1416505.4363631066
TN,Natural Gas,-5979.2424242422258,12232773.939393543
TN,Nuclear Energy,469.12121212116358,-658454.56969687261
TN,Petroleum,3310.5393939397136,-5887456.1151521569
TN,Solar,-1.593939393939398,3235.5515151515233
TN,Total Consumption,-8812.993939392949,19814307.35151317
TN,Wood and Waste,-67.751515151469917,196866.21212112147
TN,Wind,71.327272727269502,-142756.81818181174
TX,Biomass,9364.842424241795,-18666411.53939268
TX,Coal,3955.3939393940409,-6351328.7515153559
TX,Ethenol,8013.0545454540679,-16038101.036362682
TX,Geothermal,158.39393939393153,-316349.15151513583
TX,Hydropower,97.12121212121238,-183597.56969697025
TX,Natural Gas,-127925.33939393453,260382504.71514174
TX,Nuclear Energy,6564.5030303026388,-12753432.024241641
TX,Petroleum,-32466.381818176887,70982757.454535589
TX,Solar,16.769696969695794,-33012.557575755221
TX,Total Consumption,-112492.75151514448,237621310.41210711
TX,Wood and Waste,404.33939393931638,-731120.31515135954
TX,Wind,19324.551515150353,-38670598.812118888
UT,Biomass,261.90909090905529,-519617.07272720133
UT,Coal,-860.35151515159839,2112326.8121213792
UT,Ethenol,411.58787878784898,-823203.50303024345
UT,Geothermal,109.75151515150927,-217365.41212120035
