State,Source,coef,intercept
IN,Total Consumption,71455.442424240333,-138447380.4424201
IN,Wood and Waste,-6.0969696969712697,35068.09696970004
IN,Wind,0.0,0.0
KS,Biomass,-65.175757575756052,131520.77575757273
KS,Coal,-480.09696969694824,957054.8969696546
KS,Ethenol,0.0,0.0
KS,Geothermal,0.0,0.0
KS,Hydropower,-13.236363636363206,26143.436363635519
KS,Natural Gas,19044.842424241851,-36986591.442423113
KS,Nuclear Energy,0.0,0.0
KS,Petroleum,5633.4969696968192,-10792091.296969401
KS,Solar,0.0,0.0
KS,Total Consumption,24054.654545453872,-46532442.854544118
KS,Wood and Waste,-65.175757575756052,131520.77575757273
KS,Wind,0.0,0.0
KY,Biomass,110.10909090908623,-193899.30909089994
KY,Coal,22253.290909090287,-43334295.690907873
KY,Ethenol,0.0,0.0
KY,Geothermal,0.0,0.0
KY,Hydropower,447.39999999998724,-850533.19999997481
KY,Natural Gas,7208.0969696966731,-13980870.696969114
KY,Nuclear Energy,0.0,0.0
KY,Petroleum,15913.599999999553,-31003719.399999116
KY,Solar,0.0,0.0
KY,Total Consumption,46042.606060604674,-89557217.606057897
KY,Wood and Waste,110.10909090908623,-193899.30909089994
KY,Wind,0.0,0.0
LA,Biomass,278.79999999998995,-508840.99999998021
LA,Coal,-0.084848484848483882,167.08484848484656
LA,Ethenol,0.0,0.0
LA,Geothermal,0.0,0.0
LA,Hydropower,0.0,0.0
LA,Natural Gas,76393.648484845718,-148813802.84847942
LA,Nuclear Energy,0.0,0.0
LA,Petroleum,47184.145454544043,-92043887.945451751
LA,Solar,0.0,0.0
LA,Total Consumption,124135.30909090489,-241875205.70908266
LA,Wood and Waste,278.79999999998995,-508840.99999998021
LA,Wind,0.0,0.0
MA,Biomass,1336.0666666666284,-2576476.4666665909
MA,Coal,-5173.4969696967555,10272143.696969276
MA,Ethenol,0.0,0.0
MA,Geothermal,0.0,0.0
MA,Hydropower,-80.581818181820339,166603.58181818604
MA,Natural Gas,6768.484848484668,-13186554.48484813
MA,Nuclear Energy,1040.1575757575486,-2032514.9575757037
MA,Petroleum,38699.412121211026,-75094128.412119061
MA,Solar,0.0,0.0
MA,Total Consumption,43926.109090907907,-85027403.509088561
MA,Wood and Waste,1336.0666666666284,-2576476.4666665909
MA,Wind,0.0,0.0
MD,Biomass,955.30909090906459,-1849743.7090908573
MD,Coal,16954.478787878394,-33005034.278787103
MD,Ethenol,0.0,0.0
MD,Geothermal,0.0,0.0
MD,Hydropower,479.85454545453194,-928939.654545428
MD,Natural Gas,7712.5090909088503,-15049183.709090434
MD,Nuclear Energy,0.0,0.0
MD,Petroleum,12440.642424242073,-24039885.642423552
MD,Solar,0.0,0.0
MD,Total Consumption,39498.10303030198,-76722530.703028247
MD,Wood and Waste,955.30909090906459,-1849743.7090908573
MD,Wind,0.0,0.0
ME,Biomass,469.07272727271265,-891107.27272724384
ME,Coal,-1976.6060606060114,3893865.8060605093
ME,Ethenol,0.0,0.0
ME,Geothermal,0.0,0.0
ME,Hydropower,-229.16363636364355,477222.36363637773
ME,Natural Gas,129.8484848484803,-254761.84848483952
ME,Nuclear Energy,0.0,0.0
ME,Petroleum,6066.8242424240343,-11738690.624242013
ME,Solar,0.0,0.0
ME,Total Consumption,4929.0484848482847,-9404578.8484844547
ME,Wood and Waste,469.07272727271265,-891107.27272724384
ME,Wind,0.0,0.0
MI,Biomass,14.084848484847878,9016.5151515163343
MI,Coal,34615.278787878029,-67205020.678786382
MI,Ethenol,0.0,0.0
MI,Geothermal,0.0,0.0
MI,Hydropower,100.58787878787335,-178854.58787877718
