State,Source,coef,intercept
MT,Wood and Waste,129.95586049171095,-246862.79834826535
MT,Wind,133.78623975605288,-264410.84675688064
NC,Biomass,1214.071355060049,-2319071.1542341956
NC,Coal,8385.6529445397755,-16079740.88914308
NC,Ethenol,405.56710501239382,-801194.55410712061
NC,Geothermal,14.421040594625694,-28468.360104186915
NC,Hydropower,-258.89696969697525,567468.49696970824
NC,Natural Gas,4507.0162759672512,-8778111.4248015396
NC,Nuclear Energy,10736.421116828791,-21117895.993024841
NC,Petroleum,8133.8186011054331,-15431463.595540391
NC,Solar,24.713131313131544,-48826.8020202025
NC,Total Consumption,33971.287021155222,-65555177.241598926
NC,Wood and Waste,808.50242043073149,-1517872.9655930563
NC,Wind,0.0,0.0
ND,Biomass,329.33348580141467,-649201.74732228834
ND,Coal,9689.7239184296741,-18995402.915812407
ND,Ethenol,51.990813798361678,-102614.99235118624
ND,Geothermal,15.02424242424263,-29661.231649832065
ND,Hydropower,-129.28576329331656,279164.61322661786
ND,Natural Gas,834.71675242996923,-1614482.5324058384
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,890.16573279970055,-1643010.8578362355
ND,Solar,0.095940537449972677,-189.53032208881524
ND,Total Consumption,12204.706842005071,-23787790.474976417
ND,Wood and Waste,53.108061749571725,-103777.20170256127
ND,Wind,469.83365732800326,-928614.07880059734
NE,Biomass,1553.8560701353374,-3064508.8981386637
NE,Coal,5447.7119496855958,-10694702.510272661
NE,Ethenol,96.237392795884489,-189536.0993075431
NE,Geothermal,19.474938059843993,-38447.057048472692
NE,Hydropower,-34.457099294836709,80818.546267711659
NE,Natural Gas,-997.49784638843494,2135133.4718506262
NE,Nuclear Energy,2062.2121974461784,-4034981.6968935011
NE,Petroleum,1566.014331999241,-2906077.8038498266
NE,Solar,0.76573279969507402,-1511.0726510387092
NE,Total Consumption,9920.8338479131799,-19118185.846286949
NE,Wood and Waste,102.04471126358061,-197880.09670288072
NE,Wind,104.47146941109324,-206492.62954069235
NH,Biomass,398.08667810177576,-769841.96382695565
NH,Coal,464.06327425195394,-892864.32393113652
NH,Ethenol,69.846197827330926,-138023.08309510406
NH,Geothermal,0.40053363826949301,-791.21562797790352
NH,Hydropower,34.761006289309059,-55092.164919638395
NH,Natural Gas,1240.3199161425734,-2441365.346750556
NH,Nuclear Energy,2625.3462168858732,-5174790.6302141594
NH,Petroleum,1285.4543929864699,-2408316.55907503
NH,Solar,2.4952544311035165,-4925.9155199797306
NH,Total Consumption,6464.1079855155922,-12547670.124337837
NH,Wood and Waste,328.23807890223213,-631814.12892446958
NH,Wind,15.096436058700345,-29844.792452830461
NJ,Biomass,452.17552887364423,-859228.22514453158
NJ,Coal,-1834.8370116256979,3747376.9643351911
NJ,Ethenol,473.9658852677793,-936462.95330666623
NJ,Geothermal,6.9791881074900894,-13776.9905088624
NJ,Hydropower,50.410405946256454,-101229.54919001625
NJ,Natural Gas,11085.355898608821,-21561789.122216061
NJ,Nuclear Energy,7911.7947779684455,-15550607.993100988
NJ,Petroleum,-2203.3101200687361,5582260.7942572869
NJ,Solar,146.3892510005733,-289269.83970523148
NJ,Total Consumption,16069.211320754757,-29909597.455346003
NJ,Wood and Waste,-21.786887745383421,77227.856209907884
NJ,Wind,2.0744044215742683,-4098.3969760498785
NM,Biomass,149.9379836096841,-290130.1192554523
NM,Coal,5951.6676958262269,-11620619.50738843
NM,Ethenol,90.208500095293715,-178004.07432818992
NM,Geothermal,12.500628930817772,-24652.610482180626
NM,Hydropower,44.878597293692252,-87709.703894290054
NM,Natural Gas,-273.39797979799482,778808.16094279103
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,2710.7389746521972,-5182436.3620354803
NM,Solar,30.646617114541904,-60488.504898037514
NM,Total Consumption,9012.606861063512,-17243289.399873041
NM,Wood and Waste,28.906727653898276,-51447.510780765246
NM,Wind,266.51911568515732,-526609.16775300947
NV,Biomass,167.42393748809047,-328698.89256083244
NV,Coal,2461.4085763293388,-4781474.1739152689
NV,Ethenol,119.25149609300722,-235445.70809986998
NV,Geothermal,475.23724032781195,-936753.83346675441
NV,Hydropower,86.636363636364379,-149754.3400673416
NV,Natural Gas,4846.7333333333891,-9517333.9703704827
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,4156.0920144845068,-8092390.9349216223
NV,Solar,76.284734133791702,-150735.66139381425
NV,Total Consumption,12444.449285305998,-24300094.70896408
NV,Wood and Waste,48.170001905851301,-93248.338415603255
NV,Wind,7.2115875738517659,-14258.855752493575
NY,Biomass,1746.0986468458329,-3364213.4064036934
NY,Coal,-9221.0366304555537,18688971.414548114
NY,Ethenol,596.9312368972835,-1179350.9946890464
NY,Geothermal,18.723041738136338,-36963.711301696734
NY,Hydropower,602.61867733939698,-934604.57660878671
NY,Natural Gas,16695.654126167476,-32272934.921631698
NY,Nuclear Energy,9739.0010672766348,-19111285.527552448
NY,Petroleum,-20445.926815323495,42524447.100121617
NY,Solar,52.071507528111916,-102842.19785274251
NY,Total Consumption,1163.4788259955437,1571475.6640117017
NY,Wood and Waste,1073.5493805984443,-2035397.4371514025
NY,Wind,305.79458738327088,-604350.07746649755
OH,Biomass,1139.0938059843795,-2186024.2529953783
OH,Coal,-2116.878025538485,5627043.8088433128
OH,Ethenol,716.9412616733465,-1413671.2237215105
OH,Geothermal,52.102725366877031,-102859.63801537531
OH,Hydropower,122.00461215933062,-240231.77316562145
OH,Natural Gas,-2099.8582809225336,5061053.9565340942
OH,Nuclear Energy,4269.1692776825348,-8401470.1775237639
OH,Petroleum,6130.1658090337287,-11034858.194460323
OH,Solar,13.803354297694064,-27275.159608665566
OH,Total Consumption,8449.1408042689745,-13096948.189161805
OH,Wood and Waste,177.34827520487411,-289197.64499077882
OH,Wind,45.24798932723494,-89457.890057811484
OK,Biomass,563.65344006099394,-1100543.8549774608
OK,Coal,9744.2696016772552,-19153516.545213353
OK,Ethenol,157.99805603202074,-312156.04571501672
OK,Geothermal,0.33985134362493347,-671.22580522204157
OK,Hydropower,301.02058319039526,-575944.48110031313
OK,Natural Gas,2367.9422145987623,-4098313.4685597019
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,5123.5793024585773,-9737094.5621117428
OK,Solar,1.4149418715456585,-2782.3561018995256
OK,Total Consumption,19357.582999809514,-37136540.740232721
OK,Wood and Waste,405.65523156089614,-788387.50638460915
OK,Wind,691.70977701544564,-1367130.6942634052
OR,Biomass,-188.35140080046307,438313.26139382354
OR,Coal,809.53501048219152,-1588996.3168413925
OR,Ethenol,148.82881646655451,-293941.6290959958
OR,Geothermal,28.964474938060185,-57149.873908901005
OR,Hydropower,3312.9757575757453,-6247253.0276094051
OR,Natural Gas,4164.995540308787,-8136588.529712297
OR,Nuclear Energy,-154.62992186011954,323427.15458994242
OR,Petroleum,2397.3041356965873,-4431207.1470427541
OR,Solar,39.518772631980688,-78012.02331491113
OR,Total Consumption,10771.881532304202,-20425932.88614453
OR,Wood and Waste,-367.67287974081222,792512.73116067913
OR,Wind,580.4132266056871,-1147037.4857633086
PA,Biomass,1285.8739089003348,-2468324.1496601454
PA,Coal,-6791.7778540119334,14994358.151439153
PA,Ethenol,489.86948732609841,-967805.32916588732
PA,Geothermal,33.191194968553916,-65524.512508736065
PA,Hydropower,294.79615018106131,-567068.53381616005
PA,Natural Gas,3604.5680960548739,-6424966.856146344
PA,Nuclear Energy,20160.852296550634,-39647210.19820895
PA,Petroleum,-299.52064036601604,1963147.6039389428
PA,Solar,39.082447112636231,-77166.65155962226
PA,Total Consumption,19789.71286449402,-35110426.43865072
PA,Wood and Waste,751.01581856299129,-1411585.9976494566
PA,Wind,221.76195921479223,-438279.96531351819
RI,Biomass,23.906727653897299,-42714.473743726245
RI,Coal,-184.79435868114928,369205.88240899198
RI,Ethenol,48.392186011054704,-95612.021955404649
RI,Geothermal,0.6324375833809881,-1249.7817038307776
RI,Hydropower,0.35845244901850692,-662.806530716005
RI,Natural Gas,2065.1720602249129,-4046712.6865256801
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,-1374.5377549075788,2846975.3982720543
RI,Solar,1.4543548694492259,-2867.7240963090362
RI,Total Consumption,556.28248522966703,-921104.06431614107
RI,Wood and Waste,-24.483438155137215,52893.55359888378
RI,Wind,0.18181818181818424,-359.4040404040453
SC,Biomass,1311.831560891954,-2541238.6364526092
SC,Coal,6582.454164284416,-12808510.845499147
SC,Ethenol,217.61581856299156,-430028.13839019765
SC,Geothermal,9.6567181246427864,-19063.255739788088
SC,Hydropower,-308.89681722889503,641518.8237214965
SC,Natural Gas,2131.2560701353236,-4090917.3870275249
SC,Nuclear Energy,13329.24875166775,-26168497.219262064
SC,Petroleum,5786.663541071136,-11109110.013226699
SC,Solar,1.4214598818372577,-2806.1374626771194
SC,Total Consumption,30155.46842004983,-58639866.090503089
SC,Wood and Waste,1094.2171526586746,-2111213.2811638657
SC,Wind,0.0,0.0
SD,Biomass,850.7377167905596,-1678577.4744044468
SD,Coal,759.43251381742584,-1480413.2072168353
SD,Ethenol,71.617762530971021,-141225.38897147766
SD,Geothermal,28.282294644559183,-55838.11164475017
SD,Hydropower,-13.639374880897712,78495.377460162577
SD,Natural Gas,641.13348580141837,-1237503.2065815551
SD,Nuclear Energy,-1.2664379645511969,2531.4271647291016
SD,Petroleum,523.36577091671666,-933459.93725939142
SD,Solar,0.11080617495711985,-218.91276284861496
SD,Total Consumption,3070.0603392414905,-5859951.3639032217
SD,Wood and Waste,13.278787878787954,-24329.44175084191
SD,Wind,197.00701353154415,-389412.48793596809
TN,Biomass,648.78913664951779,-1220639.8236579711
TN,Coal,4743.8075852868633,-8887073.9163205046
TN,Ethenol,340.46498951782462,-672206.38686234411
TN,Geothermal,3.1698494377740096,-6257.6651673973311
TN,Hydropower,-160.72128835525524,413142.63561401091
TN,Natural Gas,1114.4389555936582,-1975685.0223238396
TN,Nuclear Energy,7201.4034686488403,-14183195.027507963
TN,Petroleum,9417.0529445397988,-18160325.637291282
TN,Solar,3.3320373546788944,-6576.4625754399958
TN,Total Consumption,23466.28953687839,-44944053.979823753
TN,Wood and Waste,147.64936153992434,-231598.88262498565
TN,Wind,6.9024966647609212,-13637.791106029055
TX,Biomass,2262.8766914427529,-4408276.954958437
TX,Coal,39402.32826377017,-77358140.058942437
TX,Ethenol,1122.4444825614798,-2217401.8349787509
TX,Geothermal,37.992834000381698,-75004.542519536044
TX,Hydropower,18.5052792071663,-24284.144552443282
TX,Natural Gas,8434.5287974078019,-12900469.733828383
TX,Nuclear Energy,10779.564436821182,-21249764.920411944
TX,Petroleum,90757.403811702607,-175962097.02379909
TX,Solar,31.191423670669284,-61566.966825488256
TX,Total Consumption,157163.98890794843,-302725450.94712108
TX,Wood and Waste,991.6353344768487,-1896788.425271594
TX,Wind,3325.5175528874106,-6571656.3410330657
UT,Biomass,100.05690870973984,-194319.32692967603
UT,Coal,7802.3728987994045,-15258354.041242801
