State,Source,coef,intercept
VA,Geothermal,28.424242424239896,-56447.351515146453
VA,Hydropower,-298.64242424241439,607345.91515149525
VA,Natural Gas,10413.24242424166,-20520581.315149978
VA,Nuclear Energy,5764.6242424236152,-11231864.7515139
VA,Petroleum,10718.87272727132,-20610526.254542641
VA,Solar,1.8606060606058867,-3575.0787878784399
VA,Total Consumption,41934.690909087105,-81725621.418174207
VA,Wood and Waste,2591.1696969695704,-5061255.6606058059
VA,Wind,0.0,0.0
VT,Biomass,345.59393939392857,-681459.81212119013
VT,Coal,152.3212121211991,-303188.15757573151
VT,Ethenol,0.0,0.0
VT,Geothermal,0.27272727272724201,-543.45454545448388
VT,Hydropower,27.927272727223905,-44339.545454448053
VT,Natural Gas,141.50303030302149,-274753.19393937627
VT,Nuclear Energy,119.15757575762677,-197276.68484858653
VT,Petroleum,1077.3030303030175,-2067419.7939393676
VT,Solar,2.7090909090906417,-5388.1818181812823
VT,Total Consumption,2219.9636363635827,-4270936.6727271648
VT,Wood and Waste,345.59393939392857,-681459.81212119013
VT,Wind,7.5818181818173258,-15108.036363634652
WA,Biomass,95.836363636304895,-97239.327272609997
WA,Coal,100.14545454555194,-107045.90909110321
WA,Ethenol,-3.6060606060244682,10309.9878787158
WA,Geothermal,29.066666666663878,-57787.266666661082
WA,Hydropower,17231.684848482237,-33502774.030297808
WA,Natural Gas,16243.848484847204,-32154089.303027734
WA,Nuclear Energy,1250.4727272725222,-2429726.6545450445
WA,Petroleum,7987.1999999994532,-15121692.599998901
WA,Solar,-2.7333333333329248,5821.9333333325148
WA,Total Consumption,43057.557575752813,-83614257.884838954
WA,Wood and Waste,125.64242424232442,-160034.71515131588
WA,Wind,0.0,0.0
WI,Biomass,2054.0848484846761,-4007310.230302684
WI,Coal,11332.521212120164,-22166833.557573654
WI,Ethenol,340.14545454543594,-675924.7090908715
WI,Geothermal,4.5878787878784086,-9050.6242424234842
WI,Hydropower,-328.2909090907977,678431.61818159593
WI,Natural Gas,8941.2727272722859,-17468528.054544568
WI,Nuclear Energy,-3232.4060606057978,6554387.1878782613
WI,Petroleum,14184.860606059203,-27766022.87878507
WI,Solar,2.8909090909089237,-5540.4181818178467
WI,Total Consumption,34976.284848482042,-68123464.230297416
WI,Wood and Waste,1676.6181818180307,-3257072.5636360608
WI,Wind,0.0,0.0
WV,Biomass,17.096969696984864,-28010.606060636292
WV,Coal,19350.721212118468,-37705591.557570264
WV,Ethenol,-15.224242424239097,30457.351515144863
WV,Geothermal,0.43636363636358716,-869.52727272717425
WV,Hydropower,-201.53333333332662,413987.33333331969
WV,Natural Gas,3791.7151515148621,-7414892.1696963888
WV,Nuclear Energy,0.0,0.0
WV,Petroleum,227.47878787861598,-251561.04242389934
WV,Solar,1.6181818181816545,-3190.1636363633088
WV,Total Consumption,23204.654545451387,-45018186.890902773
WV,Wood and Waste,32.345454545466531,-58516.509090932952
WV,Wind,0.0,0.0
WY,Biomass,-113.40606060604641,228089.58787875946
WY,Coal,4016.2848484844303,-7532588.2303021913
WY,Ethenol,-38.133333333324586,76321.133333315855
WY,Geothermal,1.1999999999998481,-1742.1999999996954
WY,Hydropower,847.78181818174494,-1680994.8363634895
WY,Natural Gas,-208.41818181805763,525230.76363611582
WY,Nuclear Energy,0.0,0.0
WY,Petroleum,3037.4606060601782,-5932425.4787870226
WY,Solar,-9.9278416796916637e-18,2.0000000000000204
WY,Total Consumption,7456.6424242416606,-14144751.115149988
WY,Wood and Waste,-93.236363636356614,187521.72727271315
WY,Wind,7.1090909090900611,-14165.581818180124
