State,Source,coef,intercept
VA,Natural Gas,1987.8181818178477,-3787293.9818175179
VA,Nuclear Energy,3125.9272727277671,-6010627.072728252
VA,Petroleum,16629.090909088118,-32292123.30908535
VA,Solar,6.7515151515144129,-13385.981818180348
VA,Total Consumption,37767.806060602416,-73415596.527265459
VA,Wood and Waste,782.89090909091794,-1470846.1090909264
VA,Wind,0.0,0.0
VT,Biomass,-444.14545454539206,895345.85454533028
VT,Coal,-82.551515151496616,164709.38181814496
VT,Ethenol,0.0,0.0
VT,Geothermal,0.0,0.0
VT,Hydropower,125.7454545454559,-239623.85454545717
VT,Natural Gas,199.36363636362103,-390799.23636360571
VT,Nuclear Energy,9.0060606061097985,17917.27272717511
VT,Petroleum,2618.8303030300058,-5130409.8363630446
VT,Solar,0.32727272727269135,-648.87272727265588
VT,Total Consumption,1982.4303030301892,-3788163.4363634088
VT,Wood and Waste,-444.14545454539206,895345.85454533028
VT,Wind,0.0,0.0
WA,Biomass,3773.3333333330738,-7380030.7999994811
WA,Coal,1076.2666666664832,-2049172.5999996348
WA,Ethenol,64.860606060599522,-128505.87272725972
WA,Geothermal,3.0545454545451203,-6056.1454545447878
WA,Hydropower,-25446.066666663512,51331881.999993712
WA,Natural Gas,3484.3999999995194,-6780662.7999990443
WA,Nuclear Energy,5689.9515151511714,-11237563.581817497
WA,Petroleum,21252.587878785394,-41537396.945449598
WA,Solar,19.636363636361484,-38932.363636359354
WA,Total Consumption,13585.357575756716,-24996568.509089187
WA,Wood and Waste,3667.333333333082,-7170129.3999994975
WA,Wind,0.0,0.0
WI,Biomass,-6475.3030303020914,13010875.363634497
WI,Coal,8457.1333333326038,-16423417.599998549
WI,Ethenol,37.618181818177966,-74554.181818174169
WI,Geothermal,3.8727272727268485,-7678.3272727264293
WI,Hydropower,-942.29090909076854,1891977.1090906295
WI,Natural Gas,-2906.3393939395019,6081068.7272729389
WI,Nuclear Energy,1418.3515151513911,-2701070.381817935
WI,Petroleum,2786.3030303023302,-5077576.7636349723
WI,Solar,10.690909090907917,-21196.509090906755
WI,Total Consumption,-4122.8727272723872,9763833.1272720508
WI,Wood and Waste,-6513.0060606051165,13085597.727270853
WI,Wind,0.096969696969688199,-192.03636363634615
WV,Biomass,630.72121212115064,-1237139.7454544229
WV,Coal,8387.1393939384725,-15770625.727270892
WV,Ethenol,-0.042424242424235738,84.290909090895767
WV,Geothermal,0.0,0.0
WV,Hydropower,7.272727272727062,-2978.7272727268487
WV,Natural Gas,-1814.9999999999493,3734893.1999998982
WV,Nuclear Energy,0.0,0.0
WV,Petroleum,-913.357575757674,2012127.9090911038
WV,Solar,1.6909090909089055,-3352.5090909087212
WV,Total Consumption,6929.2303030292369,-12504299.636361519
WV,Wood and Waste,630.80606060599916,-1237308.3272726049
WV,Wind,0.0,0.0
WY,Biomass,0.76363636364541099,1892.7636363456816
WY,Coal,17530.206060604974,-34425171.127270564
WY,Ethenol,1.0787878787877951,-2136.4545454543786
WY,Geothermal,35.399999999996126,-70186.399999992282
WY,Hydropower,-312.10303030300145,629469.16363630618
WY,Natural Gas,1038.1757575757783,-1976453.0909091316
WY,Nuclear Energy,0.0,0.0
WY,Petroleum,-4462.7090909090466,8988741.2909089997
WY,Solar,0.10909090909089711,-216.29090909088526
WY,Total Consumption,13830.539393938401,-26849890.327270746
WY,Wood and Waste,-0.32121212120298115,4041.3454545273162
WY,Wind,-0.060606060605890806,128.47272727239027
